case_id,activity_name,timestamp,claimant_name,agent_name,adjuster_name,claim_amount,claimant_age,type_of_policy,car_make,car_model,car_year,type_of_accident,user_type
fc4c5c81-cbbd-42f9-90ec-98c7abc6459d,Payment Sent,2020-11-02 14:24:00.450745,Angela Miller,Mary Jimenez,Ronald Johnson,7940.67,56,Liability,Jeep,Wrangler,2015,Head-on,RPA
fc4c5c81-cbbd-42f9-90ec-98c7abc6459d,Close Claim,2020-11-10 13:39:15.135404,Angela Miller,Mary Jimenez,Ronald Johnson,7940.67,56,Liability,Jeep,Wrangler,2015,Head-on,RPA
13dadd8d-fbda-4899-8b7b-fc8861ba715a,First Notification of Loss (FNOL),2022-03-07 18:38:08.232716,Sara Nelson,Amanda Turner,James Obrien,8447.22,33,Collision,Nissan,Altima,2011,Rear-end,Human
13dadd8d-fbda-4899-8b7b-fc8861ba715a,Assign Claim,2022-03-23 22:21:52.196828,Sara Nelson,Amanda Turner,James Obrien,8447.22,33,Collision,Nissan,Altima,2011,Rear-end,Human
13dadd8d-fbda-4899-8b7b-fc8861ba715a,Claim Decision,2022-04-02 02:04:09.694058,Sara Nelson,Amanda Turner,James Obrien,8447.22,33,Collision,Nissan,Altima,2011,Rear-end,Human
13dadd8d-fbda-4899-8b7b-fc8861ba715a,Set Reserve,2022-04-06 16:19:34.950630,Sara Nelson,Amanda Turner,James Obrien,8447.22,33,Collision,Nissan,Altima,2011,Rear-end,Human
13dadd8d-fbda-4899-8b7b-fc8861ba715a,Payment Sent,2022-04-14 09:30:59.550524,Sara Nelson,Amanda Turner,James Obrien,8447.22,33,Collision,Nissan,Altima,2011,Rear-end,Human
13dadd8d-fbda-4899-8b7b-fc8861ba715a,Close Claim,2022-04-20 03:04:00.412522,Sara Nelson,Amanda Turner,James Obrien,8447.22,33,Collision,Nissan,Altima,2011,Rear-end,Human
666547e2-6148-4f8a-973c-ce5b52347777,First Notification of Loss (FNOL),2022-01-02 23:26:32.363459,Melanie Nichols,Brittany Clark,Julie Patterson,3296.76,65,Collision,Toyota,Camry,2013,Rear-end,Human
666547e2-6148-4f8a-973c-ce5b52347777,Assign Claim,2022-01-16 16:58:47.801027,Melanie Nichols,Brittany Clark,Julie Patterson,3296.76,65,Collision,Toyota,Camry,2013,Rear-end,Human
666547e2-6148-4f8a-973c-ce5b52347777,Claim Decision,2022-01-21 06:45:26.954336,Melanie Nichols,Brittany Clark,Julie Patterson,3296.76,65,Collision,Toyota,Camry,2013,Rear-end,Human
666547e2-6148-4f8a-973c-ce5b52347777,Set Reserve,2022-01-21 13:01:03.331116,Melanie Nichols,Brittany Clark,Julie Patterson,3296.76,65,Collision,Toyota,Camry,2013,Rear-end,Human
666547e2-6148-4f8a-973c-ce5b52347777,Payment Sent,2022-01-24 16:58:55.541907,Melanie Nichols,Brittany Clark,Julie Patterson,3296.76,65,Collision,Toyota,Camry,2013,Rear-end,Human
666547e2-6148-4f8a-973c-ce5b52347777,Close Claim,2022-01-31 04:27:06.593378,Melanie Nichols,Brittany Clark,Julie Patterson,3296.76,65,Collision,Toyota,Camry,2013,Rear-end,Human
caedb23d-8cf0-4008-a758-1b6d32179bcd,First Notification of Loss (FNOL),2022-04-29 11:22:54.282445,Garrett Ewing,Brandy Moore,Stephanie Young,6720.08,69,Liability,Hyundai,Elantra,2019,Side-impact,Human
caedb23d-8cf0-4008-a758-1b6d32179bcd,Assign Claim,2022-05-14 20:25:34.279134,Garrett Ewing,Brandy Moore,Stephanie Young,6720.08,69,Liability,Hyundai,Elantra,2019,Side-impact,Human
caedb23d-8cf0-4008-a758-1b6d32179bcd,Claim Decision,2022-05-18 03:25:53.957064,Garrett Ewing,Brandy Moore,Stephanie Young,6720.08,69,Liability,Hyundai,Elantra,2019,Side-impact,Human
caedb23d-8cf0-4008-a758-1b6d32179bcd,Set Reserve,2022-05-25 07:06:31.683045,Garrett Ewing,Brandy Moore,Stephanie Young,6720.08,69,Liability,Hyundai,Elantra,2019,Side-impact,Human
caedb23d-8cf0-4008-a758-1b6d32179bcd,Payment Sent,2022-05-30 06:36:19.785670,Garrett Ewing,Brandy Moore,Stephanie Young,6720.08,69,Liability,Hyundai,Elantra,2019,Side-impact,Human
caedb23d-8cf0-4008-a758-1b6d32179bcd,Close Claim,2022-06-02 11:36:06.629571,Garrett Ewing,Brandy Moore,Stephanie Young,6720.08,69,Liability,Hyundai,Elantra,2019,Side-impact,Human
5c270080-0fc8-4dd4-b94f-057a82b4369e,First Notification of Loss (FNOL),2020-04-17 14:52:16.155287,Victor Ramirez,Jason Woods,David West,7766.57,29,Liability,Jeep,Wrangler,2018,Rollover,RPA
5c270080-0fc8-4dd4-b94f-057a82b4369e,Assign Claim,2020-05-04 20:00:31.770457,Victor Ramirez,Jason Woods,David West,7766.57,29,Liability,Jeep,Wrangler,2018,Rollover,RPA
5c270080-0fc8-4dd4-b94f-057a82b4369e,Claim Decision,2020-05-12 00:18:51.542164,Victor Ramirez,Jason Woods,David West,7766.57,29,Liability,Jeep,Wrangler,2018,Rollover,RPA
5c270080-0fc8-4dd4-b94f-057a82b4369e,Set Reserve,2020-05-16 06:53:57.649096,Victor Ramirez,Jason Woods,David West,7766.57,29,Liability,Jeep,Wrangler,2018,Rollover,RPA
5c270080-0fc8-4dd4-b94f-057a82b4369e,Payment Sent,2020-05-24 05:37:18.860168,Victor Ramirez,Jason Woods,David West,7766.57,29,Liability,Jeep,Wrangler,2018,Rollover,RPA
5c270080-0fc8-4dd4-b94f-057a82b4369e,Close Claim,2020-05-29 10:58:29.731541,Victor Ramirez,Jason Woods,David West,7766.57,29,Liability,Jeep,Wrangler,2018,Rollover,RPA
939ee49f-44de-4eea-a374-eb3c3553d6de,First Notification of Loss (FNOL),2020-10-11 20:37:12.444714,Chad Cooper,Matthew Davis,Michelle Griffith,8906.88,45,Comprehensive,Toyota,Camry,2014,Side-impact,Human
939ee49f-44de-4eea-a374-eb3c3553d6de,Assign Claim,2020-10-26 14:24:01.177893,Chad Cooper,Matthew Davis,Michelle Griffith,8906.88,45,Comprehensive,Toyota,Camry,2014,Side-impact,Human
939ee49f-44de-4eea-a374-eb3c3553d6de,Claim Decision,2020-10-30 19:41:51.838082,Chad Cooper,Matthew Davis,Michelle Griffith,8906.88,45,Comprehensive,Toyota,Camry,2014,Side-impact,Human
939ee49f-44de-4eea-a374-eb3c3553d6de,Set Reserve,2020-11-04 21:33:52.103407,Chad Cooper,Matthew Davis,Michelle Griffith,8906.88,45,Comprehensive,Toyota,Camry,2014,Side-impact,Human
939ee49f-44de-4eea-a374-eb3c3553d6de,Payment Sent,2020-11-11 21:35:27.749047,Chad Cooper,Matthew Davis,Michelle Griffith,8906.88,45,Comprehensive,Toyota,Camry,2014,Side-impact,Human
939ee49f-44de-4eea-a374-eb3c3553d6de,Close Claim,2020-11-19 00:31:39.215574,Chad Cooper,Matthew Davis,Michelle Griffith,8906.88,45,Comprehensive,Toyota,Camry,2014,Side-impact,Human
4899facc-95f4-4ec7-825d-52d41c00c088,First Notification of Loss (FNOL),2022-04-20 23:36:57.557186,Hannah Harris,Michael Saunders,Marissa Williams,7257.02,85,Collision,Hyundai,Elantra,2014,Side-impact,RPA
4899facc-95f4-4ec7-825d-52d41c00c088,Assign Claim,2022-05-04 01:34:25.027919,Hannah Harris,Michael Saunders,Marissa Williams,7257.02,85,Collision,Hyundai,Elantra,2014,Side-impact,RPA
4899facc-95f4-4ec7-825d-52d41c00c088,Claim Decision,2022-05-08 02:32:13.318496,Hannah Harris,Michael Saunders,Marissa Williams,7257.02,85,Collision,Hyundai,Elantra,2014,Side-impact,RPA
4899facc-95f4-4ec7-825d-52d41c00c088,Set Reserve,2022-05-14 10:58:10.740738,Hannah Harris,Michael Saunders,Marissa Williams,7257.02,85,Collision,Hyundai,Elantra,2014,Side-impact,RPA
4899facc-95f4-4ec7-825d-52d41c00c088,Payment Sent,2022-05-24 04:08:03.622728,Hannah Harris,Michael Saunders,Marissa Williams,7257.02,85,Collision,Hyundai,Elantra,2014,Side-impact,RPA
4899facc-95f4-4ec7-825d-52d41c00c088,Close Claim,2022-05-26 15:58:32.195193,Hannah Harris,Michael Saunders,Marissa Williams,7257.02,85,Collision,Hyundai,Elantra,2014,Side-impact,RPA
1cadb873-d7ba-4411-bd4f-3963097b4bb2,First Notification of Loss (FNOL),2021-01-17 05:20:10.163647,Patricia Hughes,Susan Douglas,Claire Dean,9440.26,28,Collision,Hyundai,Elantra,2014,Rear-end,Human
1cadb873-d7ba-4411-bd4f-3963097b4bb2,Assign Claim,2021-02-01 08:00:10.638500,Patricia Hughes,Susan Douglas,Claire Dean,9440.26,28,Collision,Hyundai,Elantra,2014,Rear-end,Human
1cadb873-d7ba-4411-bd4f-3963097b4bb2,Claim Decision,2021-02-05 04:53:48.839141,Patricia Hughes,Susan Douglas,Claire Dean,9440.26,28,Collision,Hyundai,Elantra,2014,Rear-end,Human
1cadb873-d7ba-4411-bd4f-3963097b4bb2,Set Reserve,2021-02-10 23:56:58.549811,Patricia Hughes,Susan Douglas,Claire Dean,9440.26,28,Collision,Hyundai,Elantra,2014,Rear-end,Human
1cadb873-d7ba-4411-bd4f-3963097b4bb2,Payment Sent,2021-02-19 16:58:44.755552,Patricia Hughes,Susan Douglas,Claire Dean,9440.26,28,Collision,Hyundai,Elantra,2014,Rear-end,Human
1cadb873-d7ba-4411-bd4f-3963097b4bb2,Close Claim,2021-02-27 05:54:07.717222,Patricia Hughes,Susan Douglas,Claire Dean,9440.26,28,Collision,Hyundai,Elantra,2014,Rear-end,Human
ebe70348-aea0-4112-9939-f0642bd48bc1,First Notification of Loss (FNOL),2020-04-29 12:01:49.887602,David Watts,Allison Terry,Dennis Jordan,7329.24,25,Liability,Chevrolet,Silverado,2019,Head-on,RPA
ebe70348-aea0-4112-9939-f0642bd48bc1,Assign Claim,2020-05-17 11:27:46.038146,David Watts,Allison Terry,Dennis Jordan,7329.24,25,Liability,Chevrolet,Silverado,2019,Head-on,RPA
ebe70348-aea0-4112-9939-f0642bd48bc1,Claim Decision,2020-05-22 15:48:33.874671,David Watts,Allison Terry,Dennis Jordan,7329.24,25,Liability,Chevrolet,Silverado,2019,Head-on,RPA
ebe70348-aea0-4112-9939-f0642bd48bc1,Set Reserve,2020-05-25 19:43:12.620607,David Watts,Allison Terry,Dennis Jordan,7329.24,25,Liability,Chevrolet,Silverado,2019,Head-on,RPA
ebe70348-aea0-4112-9939-f0642bd48bc1,Payment Sent,2020-05-30 20:08:36.871916,David Watts,Allison Terry,Dennis Jordan,7329.24,25,Liability,Chevrolet,Silverado,2019,Head-on,RPA
ebe70348-aea0-4112-9939-f0642bd48bc1,Close Claim,2020-06-07 12:05:49.190321,David Watts,Allison Terry,Dennis Jordan,7329.24,25,Liability,Chevrolet,Silverado,2019,Head-on,RPA
b89d6df4-802e-4b5e-8671-9eb343d60dfe,First Notification of Loss (FNOL),2021-11-13 20:57:31.637037,Mark Schmidt,Colleen Alvarado,Michelle Thompson,4231.01,29,Collision,Jeep,Wrangler,2012,Side-impact,Human
b89d6df4-802e-4b5e-8671-9eb343d60dfe,Assign Claim,2021-11-29 07:39:14.770936,Mark Schmidt,Colleen Alvarado,Michelle Thompson,4231.01,29,Collision,Jeep,Wrangler,2012,Side-impact,Human
b89d6df4-802e-4b5e-8671-9eb343d60dfe,Claim Decision,2021-12-03 02:59:53.741135,Mark Schmidt,Colleen Alvarado,Michelle Thompson,4231.01,29,Collision,Jeep,Wrangler,2012,Side-impact,Human
b89d6df4-802e-4b5e-8671-9eb343d60dfe,Set Reserve,2021-12-07 02:08:56.759758,Mark Schmidt,Colleen Alvarado,Michelle Thompson,4231.01,29,Collision,Jeep,Wrangler,2012,Side-impact,Human
b89d6df4-802e-4b5e-8671-9eb343d60dfe,Payment Sent,2021-12-15 00:21:34.628753,Mark Schmidt,Colleen Alvarado,Michelle Thompson,4231.01,29,Collision,Jeep,Wrangler,2012,Side-impact,Human
b89d6df4-802e-4b5e-8671-9eb343d60dfe,Close Claim,2021-12-21 06:00:49.526516,Mark Schmidt,Colleen Alvarado,Michelle Thompson,4231.01,29,Collision,Jeep,Wrangler,2012,Side-impact,Human
2b5728b3-eb11-468a-9ca1-fb132a1aa0bf,First Notification of Loss (FNOL),2022-03-08 13:29:11.644156,Kristin Waller,Robert Malone,Scott Stanton,7993.41,33,Liability,Honda,Civic,2010,Rear-end,RPA
2b5728b3-eb11-468a-9ca1-fb132a1aa0bf,Assign Claim,2022-03-23 15:26:54.487112,Kristin Waller,Robert Malone,Scott Stanton,7993.41,33,Liability,Honda,Civic,2010,Rear-end,RPA
2b5728b3-eb11-468a-9ca1-fb132a1aa0bf,Claim Decision,2022-04-01 10:03:21.880615,Kristin Waller,Robert Malone,Scott Stanton,7993.41,33,Liability,Honda,Civic,2010,Rear-end,RPA
2b5728b3-eb11-468a-9ca1-fb132a1aa0bf,Set Reserve,2022-04-05 11:54:20.025714,Kristin Waller,Robert Malone,Scott Stanton,7993.41,33,Liability,Honda,Civic,2010,Rear-end,RPA
2b5728b3-eb11-468a-9ca1-fb132a1aa0bf,Payment Sent,2022-04-09 18:41:29.504927,Kristin Waller,Robert Malone,Scott Stanton,7993.41,33,Liability,Honda,Civic,2010,Rear-end,RPA
2b5728b3-eb11-468a-9ca1-fb132a1aa0bf,Close Claim,2022-04-12 09:59:59.780687,Kristin Waller,Robert Malone,Scott Stanton,7993.41,33,Liability,Honda,Civic,2010,Rear-end,RPA
b802e976-a9d4-47ea-a0b2-733e1f97a48c,First Notification of Loss (FNOL),2023-01-09 11:40:20.122616,Jennifer Miller,John Gomez,Curtis Alexander,1927.09,63,Comprehensive,Honda,Civic,2015,Rear-end,RPA
b802e976-a9d4-47ea-a0b2-733e1f97a48c,Assign Claim,2023-01-22 07:57:57.230941,Jennifer Miller,John Gomez,Curtis Alexander,1927.09,63,Comprehensive,Honda,Civic,2015,Rear-end,RPA
b802e976-a9d4-47ea-a0b2-733e1f97a48c,Claim Decision,2023-01-26 02:33:01.621379,Jennifer Miller,John Gomez,Curtis Alexander,1927.09,63,Comprehensive,Honda,Civic,2015,Rear-end,RPA
b802e976-a9d4-47ea-a0b2-733e1f97a48c,Set Reserve,2023-02-02 22:12:09.213990,Jennifer Miller,John Gomez,Curtis Alexander,1927.09,63,Comprehensive,Honda,Civic,2015,Rear-end,RPA
b802e976-a9d4-47ea-a0b2-733e1f97a48c,Payment Sent,2023-02-10 20:55:49.460704,Jennifer Miller,John Gomez,Curtis Alexander,1927.09,63,Comprehensive,Honda,Civic,2015,Rear-end,RPA
b802e976-a9d4-47ea-a0b2-733e1f97a48c,Close Claim,2023-02-12 07:12:08.374145,Jennifer Miller,John Gomez,Curtis Alexander,1927.09,63,Comprehensive,Honda,Civic,2015,Rear-end,RPA
d201db89-54ac-4881-888e-edcb0131126f,First Notification of Loss (FNOL),2020-07-22 16:24:53.010771,Jeffery Montgomery,Adam Campbell,Eric Shaw MD,8256.37,62,Comprehensive,Ford,F-150,2012,Head-on,Human
d201db89-54ac-4881-888e-edcb0131126f,Assign Claim,2020-08-02 19:53:22.259527,Jeffery Montgomery,Adam Campbell,Eric Shaw MD,8256.37,62,Comprehensive,Ford,F-150,2012,Head-on,Human
d201db89-54ac-4881-888e-edcb0131126f,Claim Decision,2020-08-12 02:32:19.251804,Jeffery Montgomery,Adam Campbell,Eric Shaw MD,8256.37,62,Comprehensive,Ford,F-150,2012,Head-on,Human
d201db89-54ac-4881-888e-edcb0131126f,Set Reserve,2020-08-16 13:27:42.626121,Jeffery Montgomery,Adam Campbell,Eric Shaw MD,8256.37,62,Comprehensive,Ford,F-150,2012,Head-on,Human
d201db89-54ac-4881-888e-edcb0131126f,Payment Sent,2020-08-20 21:25:30.166195,Jeffery Montgomery,Adam Campbell,Eric Shaw MD,8256.37,62,Comprehensive,Ford,F-150,2012,Head-on,Human
d201db89-54ac-4881-888e-edcb0131126f,Close Claim,2020-08-24 07:58:17.967019,Jeffery Montgomery,Adam Campbell,Eric Shaw MD,8256.37,62,Comprehensive,Ford,F-150,2012,Head-on,Human
30f2b694-2f89-4fd2-b2dc-63a1c332b84b,First Notification of Loss (FNOL),2022-03-20 12:20:53.885551,Carrie King,Roy Gibson,Kelsey Foley,6745.13,24,Collision,Toyota,Camry,2015,Rear-end,Human
30f2b694-2f89-4fd2-b2dc-63a1c332b84b,Assign Claim,2022-04-03 14:19:54.255422,Carrie King,Roy Gibson,Kelsey Foley,6745.13,24,Collision,Toyota,Camry,2015,Rear-end,Human
30f2b694-2f89-4fd2-b2dc-63a1c332b84b,Claim Decision,2022-04-08 10:19:42.545021,Carrie King,Roy Gibson,Kelsey Foley,6745.13,24,Collision,Toyota,Camry,2015,Rear-end,Human
30f2b694-2f89-4fd2-b2dc-63a1c332b84b,Set Reserve,2022-04-10 15:08:14.177691,Carrie King,Roy Gibson,Kelsey Foley,6745.13,24,Collision,Toyota,Camry,2015,Rear-end,Human
30f2b694-2f89-4fd2-b2dc-63a1c332b84b,Payment Sent,2022-04-13 15:08:56.756338,Carrie King,Roy Gibson,Kelsey Foley,6745.13,24,Collision,Toyota,Camry,2015,Rear-end,Human
30f2b694-2f89-4fd2-b2dc-63a1c332b84b,Close Claim,2022-04-14 15:23:33.807243,Carrie King,Roy Gibson,Kelsey Foley,6745.13,24,Collision,Toyota,Camry,2015,Rear-end,Human
55ec9700-d483-4a1c-9dcf-0bf9d659b776,First Notification of Loss (FNOL),2020-12-09 05:15:08.116433,Pamela Short,Jessica Small,Nicole Greene,1536.42,19,Comprehensive,Jeep,Wrangler,2015,Side-impact,RPA
55ec9700-d483-4a1c-9dcf-0bf9d659b776,Assign Claim,2020-12-24 17:16:13.939650,Pamela Short,Jessica Small,Nicole Greene,1536.42,19,Comprehensive,Jeep,Wrangler,2015,Side-impact,RPA
55ec9700-d483-4a1c-9dcf-0bf9d659b776,Claim Decision,2020-12-29 22:57:10.795058,Pamela Short,Jessica Small,Nicole Greene,1536.42,19,Comprehensive,Jeep,Wrangler,2015,Side-impact,RPA
55ec9700-d483-4a1c-9dcf-0bf9d659b776,Set Reserve,2021-01-06 03:53:24.412407,Pamela Short,Jessica Small,Nicole Greene,1536.42,19,Comprehensive,Jeep,Wrangler,2015,Side-impact,RPA
55ec9700-d483-4a1c-9dcf-0bf9d659b776,Payment Sent,2021-01-13 07:05:24.567922,Pamela Short,Jessica Small,Nicole Greene,1536.42,19,Comprehensive,Jeep,Wrangler,2015,Side-impact,RPA
55ec9700-d483-4a1c-9dcf-0bf9d659b776,Close Claim,2021-01-19 01:32:32.387210,Pamela Short,Jessica Small,Nicole Greene,1536.42,19,Comprehensive,Jeep,Wrangler,2015,Side-impact,RPA
74c3f2e3-04c1-49c5-8cbb-12a57fd1c12a,First Notification of Loss (FNOL),2022-04-29 16:41:41.058914,Laura Pratt,Samantha Valencia,Melissa Bray,1487.89,28,Collision,Nissan,Altima,2010,Rear-end,Human
74c3f2e3-04c1-49c5-8cbb-12a57fd1c12a,Assign Claim,2022-05-15 23:32:59.343665,Laura Pratt,Samantha Valencia,Melissa Bray,1487.89,28,Collision,Nissan,Altima,2010,Rear-end,Human
74c3f2e3-04c1-49c5-8cbb-12a57fd1c12a,Claim Decision,2022-05-22 21:10:31.802500,Laura Pratt,Samantha Valencia,Melissa Bray,1487.89,28,Collision,Nissan,Altima,2010,Rear-end,Human
74c3f2e3-04c1-49c5-8cbb-12a57fd1c12a,Set Reserve,2022-05-27 13:14:20.062893,Laura Pratt,Samantha Valencia,Melissa Bray,1487.89,28,Collision,Nissan,Altima,2010,Rear-end,Human
74c3f2e3-04c1-49c5-8cbb-12a57fd1c12a,Payment Sent,2022-05-31 08:56:52.734756,Laura Pratt,Samantha Valencia,Melissa Bray,1487.89,28,Collision,Nissan,Altima,2010,Rear-end,Human
74c3f2e3-04c1-49c5-8cbb-12a57fd1c12a,Close Claim,2022-06-03 10:42:44.004298,Laura Pratt,Samantha Valencia,Melissa Bray,1487.89,28,Collision,Nissan,Altima,2010,Rear-end,Human
8371304d-b9f9-40cc-8162-afaca5c39e90,First Notification of Loss (FNOL),2021-12-19 15:02:55.540815,Paula Torres,Dr. Kathleen Jensen,Daniel Medina Jr.,5936.07,26,Collision,Toyota,Camry,2022,Head-on,Human
8371304d-b9f9-40cc-8162-afaca5c39e90,Assign Claim,2022-01-05 02:26:03.005476,Paula Torres,Dr. Kathleen Jensen,Daniel Medina Jr.,5936.07,26,Collision,Toyota,Camry,2022,Head-on,Human
8371304d-b9f9-40cc-8162-afaca5c39e90,Claim Decision,2022-01-11 02:49:42.758938,Paula Torres,Dr. Kathleen Jensen,Daniel Medina Jr.,5936.07,26,Collision,Toyota,Camry,2022,Head-on,Human
8371304d-b9f9-40cc-8162-afaca5c39e90,Set Reserve,2022-01-17 05:43:46.965790,Paula Torres,Dr. Kathleen Jensen,Daniel Medina Jr.,5936.07,26,Collision,Toyota,Camry,2022,Head-on,Human
8371304d-b9f9-40cc-8162-afaca5c39e90,Payment Sent,2022-01-21 06:48:00.133150,Paula Torres,Dr. Kathleen Jensen,Daniel Medina Jr.,5936.07,26,Collision,Toyota,Camry,2022,Head-on,Human
8371304d-b9f9-40cc-8162-afaca5c39e90,Close Claim,2022-01-24 11:46:18.427753,Paula Torres,Dr. Kathleen Jensen,Daniel Medina Jr.,5936.07,26,Collision,Toyota,Camry,2022,Head-on,Human
f875a899-5fc7-4b84-8298-d27777a3fc58,First Notification of Loss (FNOL),2023-03-13 03:22:01.945095,Kyle Larson,Elizabeth Cole,Christopher Holder,1756.01,61,Comprehensive,Hyundai,Elantra,2011,Rollover,Human
f875a899-5fc7-4b84-8298-d27777a3fc58,Assign Claim,2023-03-28 19:52:40.143104,Kyle Larson,Elizabeth Cole,Christopher Holder,1756.01,61,Comprehensive,Hyundai,Elantra,2011,Rollover,Human
f875a899-5fc7-4b84-8298-d27777a3fc58,Claim Decision,2023-04-03 11:23:34.068609,Kyle Larson,Elizabeth Cole,Christopher Holder,1756.01,61,Comprehensive,Hyundai,Elantra,2011,Rollover,Human
f875a899-5fc7-4b84-8298-d27777a3fc58,Set Reserve,2023-04-05 02:26:12.317650,Kyle Larson,Elizabeth Cole,Christopher Holder,1756.01,61,Comprehensive,Hyundai,Elantra,2011,Rollover,Human
f875a899-5fc7-4b84-8298-d27777a3fc58,Payment Sent,2023-04-13 04:21:59.956317,Kyle Larson,Elizabeth Cole,Christopher Holder,1756.01,61,Comprehensive,Hyundai,Elantra,2011,Rollover,Human
f875a899-5fc7-4b84-8298-d27777a3fc58,Close Claim,2023-04-19 17:04:11.539662,Kyle Larson,Elizabeth Cole,Christopher Holder,1756.01,61,Comprehensive,Hyundai,Elantra,2011,Rollover,Human
450b9f98-c290-4101-824a-281cc438c48b,First Notification of Loss (FNOL),2022-08-25 10:36:24.989977,Michael Brown,Jonathan Castillo,Gary Clayton,9004.05,78,Comprehensive,Honda,Civic,2016,Rear-end,Human
450b9f98-c290-4101-824a-281cc438c48b,Assign Claim,2022-09-11 02:24:42.091629,Michael Brown,Jonathan Castillo,Gary Clayton,9004.05,78,Comprehensive,Honda,Civic,2016,Rear-end,Human
450b9f98-c290-4101-824a-281cc438c48b,Claim Decision,2022-09-15 11:11:00.335527,Michael Brown,Jonathan Castillo,Gary Clayton,9004.05,78,Comprehensive,Honda,Civic,2016,Rear-end,Human
450b9f98-c290-4101-824a-281cc438c48b,Set Reserve,2022-09-17 06:12:31.095553,Michael Brown,Jonathan Castillo,Gary Clayton,9004.05,78,Comprehensive,Honda,Civic,2016,Rear-end,Human
450b9f98-c290-4101-824a-281cc438c48b,Payment Sent,2022-09-24 01:01:20.318343,Michael Brown,Jonathan Castillo,Gary Clayton,9004.05,78,Comprehensive,Honda,Civic,2016,Rear-end,Human
450b9f98-c290-4101-824a-281cc438c48b,Close Claim,2022-09-30 06:49:13.546117,Michael Brown,Jonathan Castillo,Gary Clayton,9004.05,78,Comprehensive,Honda,Civic,2016,Rear-end,Human
38dd8275-ede7-4968-aa47-2110d48522f3,First Notification of Loss (FNOL),2022-01-11 16:45:10.868183,Alan Murphy,Paige Wallace,Jessica Hoffman,6301.46,76,Liability,Honda,Civic,2010,Side-impact,Human
38dd8275-ede7-4968-aa47-2110d48522f3,Assign Claim,2022-01-22 21:40:02.433396,Alan Murphy,Paige Wallace,Jessica Hoffman,6301.46,76,Liability,Honda,Civic,2010,Side-impact,Human
38dd8275-ede7-4968-aa47-2110d48522f3,Claim Decision,2022-01-26 16:26:06.162602,Alan Murphy,Paige Wallace,Jessica Hoffman,6301.46,76,Liability,Honda,Civic,2010,Side-impact,Human
38dd8275-ede7-4968-aa47-2110d48522f3,Set Reserve,2022-02-02 00:27:20.578785,Alan Murphy,Paige Wallace,Jessica Hoffman,6301.46,76,Liability,Honda,Civic,2010,Side-impact,Human
38dd8275-ede7-4968-aa47-2110d48522f3,Payment Sent,2022-02-05 12:08:48.655956,Alan Murphy,Paige Wallace,Jessica Hoffman,6301.46,76,Liability,Honda,Civic,2010,Side-impact,Human
38dd8275-ede7-4968-aa47-2110d48522f3,Close Claim,2022-02-11 13:38:43.377698,Alan Murphy,Paige Wallace,Jessica Hoffman,6301.46,76,Liability,Honda,Civic,2010,Side-impact,Human
4fb6334f-dbc5-4e2f-9729-e2bcd63a7556,First Notification of Loss (FNOL),2023-01-06 12:33:05.010588,Amy Grant,William Williams,Kara Davis,5117.28,28,Collision,Toyota,Camry,2016,Rear-end,Human
4fb6334f-dbc5-4e2f-9729-e2bcd63a7556,Assign Claim,2023-01-22 16:59:53.517720,Amy Grant,William Williams,Kara Davis,5117.28,28,Collision,Toyota,Camry,2016,Rear-end,Human
4fb6334f-dbc5-4e2f-9729-e2bcd63a7556,Claim Decision,2023-01-28 06:05:17.976549,Amy Grant,William Williams,Kara Davis,5117.28,28,Collision,Toyota,Camry,2016,Rear-end,Human
4fb6334f-dbc5-4e2f-9729-e2bcd63a7556,Set Reserve,2023-01-31 15:09:06.267455,Amy Grant,William Williams,Kara Davis,5117.28,28,Collision,Toyota,Camry,2016,Rear-end,Human
4fb6334f-dbc5-4e2f-9729-e2bcd63a7556,Payment Sent,2023-02-07 13:02:11.461022,Amy Grant,William Williams,Kara Davis,5117.28,28,Collision,Toyota,Camry,2016,Rear-end,Human
4fb6334f-dbc5-4e2f-9729-e2bcd63a7556,Close Claim,2023-02-13 20:12:40.067530,Amy Grant,William Williams,Kara Davis,5117.28,28,Collision,Toyota,Camry,2016,Rear-end,Human
7d1cabc7-89d7-4581-9f9d-e07bfd858954,First Notification of Loss (FNOL),2023-02-08 05:56:51.683670,Rebecca Carter,Brandon Quinn,Matthew Burns,4909.63,52,Liability,Jeep,Wrangler,2012,Head-on,Human
7d1cabc7-89d7-4581-9f9d-e07bfd858954,Assign Claim,2023-02-23 18:54:14.972027,Rebecca Carter,Brandon Quinn,Matthew Burns,4909.63,52,Liability,Jeep,Wrangler,2012,Head-on,Human
